"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000142609",22.2015071178179,1.02043482383237,0.42733985444577,2.38787656525929,0.0169460322743832,0.0344626308308926
"ENSG00000142621",80.9792497708216,1.03700807579272,0.371899692216763,2.78840799682161,0.00529677899260492,0.0120890397415425
"ENSG00000142627",7772.42162071104,-0.407198231955617,0.043982652701496,-9.25815536227915,2.07994348649147e-20,2.2896415431159e-19
"ENSG00000142634",4253.57344597106,-0.318532434286964,0.0381091950223651,-8.35841413338769,6.35669577747992e-17,5.82799504283222e-16
"ENSG00000142655",457.96218055575,-0.144401212246551,0.09315956415614,-1.55004173274714,0.121131499717519,0.192348138631787
"ENSG00000142657",6271.12270627325,-0.319382694728901,0.0392419362206931,-8.13881081026995,3.99179162284288e-16,3.51587239222213e-15
"ENSG00000142669",1560.59955839028,0.407534536009028,0.0697609748963142,5.84186985079762,5.16181279701933e-09,2.64268428500097e-08
"ENSG00000142676",8988.23629282616,-0.558067619783755,0.0420645814450448,-13.2669243485245,3.60057859929641e-40,9.11562497187649e-39
"ENSG00000142677",6.79282371969091,0.473203505067992,0.708204527325171,0.66817351034911,0.504022842432415,0.609872177364013
"ENSG00000142684",326.718018712863,-0.195557228184482,0.11770888189652,-1.66136339954703,0.0966404839457923,0.158676551068397
"ENSG00000142686",899.419252265837,-0.130971274074711,0.0657240556105132,-1.99274486119449,0.0462893923015802,0.0836248475615653
"ENSG00000142687",1786.83340189273,0.363604116644595,0.0633201336179053,5.74231442464576,9.33912030922741e-09,4.63849686562706e-08
"ENSG00000142694",150.365738219964,-0.0831095653513396,0.162713711478844,-0.510771738877982,0.609510900511883,0.704225697990767
"ENSG00000142700",49.6006464866643,1.422601810539,0.266996628916274,5.32816394092043,9.92105563090399e-08,4.44559222449538e-07
"ENSG00000142731",1245.52406650705,0.00419136371254408,0.0929652076512226,0.0450852939334984,0.964039323244133,0.976206339693466
"ENSG00000142733",527.175536527911,-0.155791202869228,0.113525140520892,-1.37230574791103,0.169968277037298,0.255126433710025
"ENSG00000142751",873.174898512636,-0.104105703556619,0.123573722455084,-0.842458262875898,0.399531492434693,0.509208632253334
"ENSG00000142765",63.2912943558968,-0.0106157863094324,0.255006836152687,-0.0416294185269455,0.966794120970741,0.977177752365327
"ENSG00000142784",1682.50617141945,-0.243878528650607,0.0483125680845081,-5.0479313834863,4.4661948373234e-07,1.85970369588212e-06
"ENSG00000142794",343.26059818362,-0.149503078568063,0.119919716686531,-1.24669306014843,0.212510064426612,0.306680072394449
"ENSG00000142798",2946.24097990872,-0.897581243423054,0.0826530917884012,-10.8596209046957,1.79492781339784e-27,2.82683602018231e-26
"ENSG00000142856",721.145293103504,0.0713934780463861,0.0754260079764838,0.946536611995229,0.343874957525319,0.452560097928091
"ENSG00000142864",11584.7739043686,-0.698264158307986,0.0317811049081325,-21.9710472724725,5.44974040452829e-107,6.18929320449491e-105
"ENSG00000142867",635.449263818698,0.40349718686564,0.0901623844456135,4.47522755023223,7.63299759238126e-06,2.75139365606465e-05
"ENSG00000142871",394.817077666314,0.417367527123443,0.104030867229118,4.01195854884332,6.02170750805735e-05,0.000190378508101237
"ENSG00000142875",2587.90389563319,-0.314055577445367,0.0656031877081541,-4.78719995806442,1.69124309978177e-06,6.61846092457672e-06
"ENSG00000142892",1119.75860238378,0.196305485162315,0.0590908572213525,3.32209574193451,0.000893440315549841,0.00234934158957644
"ENSG00000142910",10.9471365373717,2.09899395378046,0.56417435434321,3.72047034329313,0.000198852093184562,0.000580432164124423
"ENSG00000142920",39.9980053577348,1.03050030854934,0.376738291721484,2.73532139204785,0.00623193961368216,0.014005363733257
"ENSG00000142937",10055.5466522596,-0.662325870675742,0.0358200300451406,-18.4903773068051,2.46821444396866e-76,1.58585236405907e-74
"ENSG00000142945",2204.11018076721,0.450161041219737,0.0528204260501414,8.52248031457391,1.56172201657717e-17,1.49028940599645e-16
"ENSG00000142949",1233.23823918547,0.774190860440403,0.0801963479663289,9.65369222006785,4.74170533113471e-22,5.71122910924349e-21
"ENSG00000142959",9.61205394558544,2.07788295937973,0.60514501673715,3.43369424172633,0.000595415421936814,0.00162118259489701
"ENSG00000142961",241.6478260804,0.362749700498984,0.118272955170396,3.06705535493191,0.00216178819741281,0.0053161266025734
"ENSG00000143013",2033.73672515859,0.736776176643616,0.0483426700209818,15.2407009444004,1.89822932013337e-52,6.98921101502075e-51
"ENSG00000143028",224.832051823817,0.297186173705483,0.126630319167435,2.34688008100597,0.0189313466900045,0.0380206510672108
"ENSG00000143033",647.938292069839,0.146722603784175,0.108210866110962,1.35589529090102,0.17513248604664,0.261224713510373
"ENSG00000143036",14.127965970638,0.17916999312155,0.512534021958945,0.349576780165243,0.726656339479588,0.802546691329086
